0.2036 	0.458
0.5944 	0.6905
0.242 	0.6089
0.6392 	0.2203
0.6243 	0.4603
0.2863 	0.475
0.263 	0.6021
0.1976 	0.2853
0.6475 	0.5252
0.6031 	0.291
0.7075 	0.5674
0.4614 	0.1929
0.251 	0.3777
0.229 	0.7117
0.2399 	0.1147
0.1177 	0.2015
0.212 	0.2421
0.2141 	0.2313
0.0354 	0.1579
0.1467 	0.6603
0.105 	0.1199
0.3893 	0.0257
0.3593 	0.5312
0.366 	0.6543
0.1048 	0.6519
0.6964 	0.0813
0.6815 	0.6843
0.6948 	0.3551
0.124 	0.7345
0.6275 	0.0629
0.3867 	0.7296
0.4533 	0.4636
0.6134 	0.4856
0.2084 	0.0716
0.1228 	0.2314
0.1985 	0.6565
0.4922 	0.6443
0.2323 	0.272
0.5833 	0.4497
0.4202 	0.1504
0.6386 	0.6792
0.7317 	0.497
0.1804 	0.6344
0.1359 	0.6349
0.5162 	0.1843
0.4168 	0.6401
0.5631 	0.3925
0.2656 	0.2984
0.0902 	0.4761
0.6145 	0.2037
0.4963 	0.2903
0.7485 	0.6161
0.3614 	0.7103
0.0103 	0.7262
0.55 	0.4771
0.008 	0.3135
0.1782 	0.3674
0.5121 	0.2229
0.678 	0.6853
0.0092 	0.6503
0.4208 	0.0746
0.5332 	0.478
0.2766 	0.52
0.5746 	0.3812
0.3426 	0.1666
0.2834 	0.5517
0.3325 	0.4903
0.4146 	0.09
0.1853 	0.1063
0.0969 	0.4668
0.3944 	0.5077
0.608 	0.2758
0.4626 	0.0058
0.6388 	0.4979
0.0617 	0.3212
0.6818 	0.5927
0.2273 	0.5051
0.2057 	0.2548
0.5914 	0.666
0.0345 	0.0136
0.2754 	0.6952
0.1019 	0.4197
0.558 	0.1381
0.3762 	0.6623
0.1536 	0.5983
0.4191 	0.2197
0.5505 	0.5392
0.6528 	0.0374
0.3095 	0.5401
0.0923 	0.6608
0.0816 	0.4766
0.2756 	0.4984
0.6372 	0.4271
0.0664 	0.4475
0.3774 	0.6073
0.7492 	0.4131
0.2229 	0.1699
0.439 	0.2651
0.012 	0.5018
0.5635 	0.4572
0.0097 	0.4671
0.0685 	0.5889
0.6077 	0.5493
0.4211 	0.4985
0.1204 	0.328
0.2079 	0.2995
0.1391 	0.1391
0.6217 	0.07
0.4077 	0.1048
0.1202 	0.6591
0.4193 	0.7213
0.5451 	0.4825
0.1657 	0.3481
0.2874 	0.4767
0.5528 	0.0609
0.3038 	0.1825
0.4208 	0.5311
0.1992 	0.5827
0.6678 	0.2204
0.6927 	0.2492
0.3597 	0.0663
0.0137 	0.4853
0.021 	0.2114
0.0793 	0.0898
0.5108 	0.6122
0.1812 	0.294
0.005 	0.1432
0.7096 	0.333
0.4823 	0.7256
0.2191 	0.7252
0.0394 	0.5017
0.3653 	0.4777
0.5135 	0.6121
0.0185 	0.2514
0.111 	0.2947
0.2202 	0.3871
0.2779 	0.2698
0.0951 	0.7289
0.033 	0.6258
0.5042 	0.3243
0.6159 	0.5252
0.3775 	0.5561
0.1637 	0.6882
0.376 	0.6456
0.1091 	0.2804
0.6088 	0.6751
0.1171 	0.5762
0.4094 	0.509
0.1297 	0.5528
0.4638 	0.2604
0.5576 	0.4146
0.1233 	0.5274
0.0275 	0.4087
0.7057 	0.1239
0.1044 	0.4143
0.5106 	0.1312
0.3079 	0.74
0.7411 	0.6828
0.0539 	0.638
0.3185 	0.0993
0.2292 	0.1432
0.2957 	0.3038
0.2024 	0.4651
0.6634 	0.2505
0.4026 	0.1993
0.5148 	0.5027
0.1954 	0.6237
0.2549 	0.5797
0.6281 	0.1541
0.0803 	0.7002
0.065 	0.709
0.2406 	0.5705
0.3082 	0.7146
0.6301 	0.1321
0.7347 	0.2276
0.7105 	0.6765
0.4401 	0.2686
0.7047 	0.0993
0.3186 	0.5322
0.6656 	0.4312
0.3999 	0.1855
0.2866 	0.7311
0.6587 	0.5081
0.6239 	0.1453
0.4518 	0.1902
0.393 	0.2612
0.5129 	0.1025
0.547 	0.061
0.2568 	0.5707
0.2075 	0.2061
0.6764 	0.6775
0.2358 	0.317
0.0932 	0.4653
0.0403 	0.1276
0.2342 	0.4107
0.6332 	0.594
0.2809 	0.6409
0.2345 	0.736
0.7239 	0.3537
0.5542 	0.6987
0.7108 	0.4122
0.6123 	0.6036
0.6871 	0.4392
0.2181 	0.4551
0.4071 	0.5938
0.7306 	0.6572
0.1806 	0.6493
0.3411 	0.1743
0.6436 	0.6665
0.6034 	0.2316
0.4121 	0.2598
0.3371 	0.6046
0.3241 	0.4505
0.0437 	0.5814
0.0091 	0.494
0.1632 	0.0403
0.5297 	0.1696
0.6784 	0.0804
0.5857 	0.0194
0.6869 	0.3619
0.609 	0.7403
0.0327 	0.7021
0.5738 	0.4385
0.6904 	0.4925
0.5822 	0.0173
0.0665 	0.6522
0.2526 	0.6469
0.0177 	0.1911
0.1501 	0.2472
0.3301 	0.0859
0.3956 	0.5154
0.3677 	0.5333
0.2142 	0.726
0.41 	0.2122
0.4629 	0.5848
0.6305 	0.5128
0.6924 	0.3902
0.5967 	0.658
0.1094 	0.5496
0.5413 	0.1111
0.3932 	0.1463
0.5012 	0.7119
0.1461 	0.0552
0.3003 	0.2158
0.4306 	0.3129
0.6043 	0.4669
0.4731 	0.1512
0.3325 	0.3499
0.6245 	0.3097
0.5692 	0.3054
0.5834 	0.0212
0.1094 	0.3049
0.4283 	0.2451
0.0096 	0.0325
0.1526 	0.6548
0.6988 	0.1302
0.7445 	0.0365
0.7041 	0.0506
0.4684 	0.1627
0.0947 	0.6544
0.3825 	0.4314
0.5117 	0.2559
0.3519 	0.1002
0.5725 	0.1658
0.6138 	0.2691
0.2698 	0.2406
0.0075 	0.4006
0.3479 	0.3592
0.1418 	0.2755
0.4986 	0.1301
0.2401 	0.6733
0.5348 	0.335
0.0926 	0.5417
0.741 	0.4369
0.5616 	0.0865
0.2037 	0.2927
0.724 	0.5122
0.5905 	0.42
0.4561 	0.566
0.4864 	0.1125
0.6086 	0.3328
0.1012 	0.0534
0.2785 	0.0141
0.1679 	0.5516
0.0404 	0.7457
0.3816 	0.2913
0.5999 	0.5643
0.2227 	0.1614
0.401 	0.3158
0.6536 	0.18
0.0391 	0.4821
0.4696 	0.222
0.6479 	0.3684
0.5082 	0.5903
0.1206 	0.5674
0.63 	0.6458
0.6143 	0.574
0.4641 	0.0609
0.2014 	0.2204
0.6513 	0.6689
0.7072 	0.4366
0.1801 	0.4462
0.3148 	0.3218
0.1503 	0.6885
0.2626 	0.7113
0.09 	0.6626
0.6967 	0.1084
0.4061 	0.5811
0.7394 	0.6361
0.5253 	0.595
0.4465 	0.3001
0.592 	0.5168
0.1273 	0.5078
0.2825 	0.4195
0.2987 	0.6535
0.6879 	0.0761
0.7062 	0.3329
0.2812 	0.2745
0.0401 	0.4909
0.2054 	0.2361
0.0468 	0.5439
0.7135 	0.2479
0.5804 	0.1802
0.5226 	0.4214
0.5949 	0.492
0.5458 	0.6441
0.1626 	0.146
0.5862 	0.2268
0.1093 	0.1691
0.3566 	0.0232
0.6931 	0.0285
0.1919 	0.0317
0.1154 	0.3617
0.3847 	0.0869
0.4041 	0.6491
0.2641 	0.4421
0.53 	0.3325
0.3695 	0.2674
0.5868 	0.6683
0.3649 	0.3888
0.3496 	0.5122
0.4843 	0.3857
0.051 	0.0039
0.7198 	0.3849
0.0081 	0.2767
0.577 	0.3851
0.2513 	0.4185
0.7378 	0.2274
0.4031 	0.3652
0.4694 	0.3297
0.208 	0.1312
0.6706 	0.3399
0.6661 	0.0394
0.6323 	0.3017
0.1368 	0.3878
0.4717 	0.2393
0.0431 	0.2496
0.5723 	0.511
0.0308 	0.6645
0.6568 	0.6352
0.0316 	0.1805
0.4494 	0.5656
0.4798 	0.6886
0.5623 	0.3001
0.3681 	0.5171
0.6279 	0.3254
0.3949 	0.4007
0.134 	0.5536
0.4027 	0.4457
0.5535 	0.042
0.7012 	0.6483
0.5159 	0.2705
0.6112 	0.1985
0.4364 	0.0887
0.5146 	0.3646
0.3107 	0.7284
0.2025 	0.0051
0.0284 	0.7009
0.4553 	0.5587
0.1425 	0.1158
0.7016 	0.4132
0.3098 	0.0692
0.005 	0.1377
0.367 	0.7427
0.0389 	0.1191
0.6499 	0.6187
0.1102 	0.6697
0.2848 	0.1456
0.5832 	0.4325
0.2315 	0.7362
0.2568 	0.4589
0.202 	0.0019
0.2251 	0.6666
0.683 	0.07
0.3189 	0.1641
0.2142 	0.1439
0.4949 	0.7245
0.7148 	0.3063
0.4918 	0.4724
0.0096 	0.1432
0.3154 	0.2633
0.7376 	0.4461
0.2206 	0.592
0.6725 	0.3906
0.1846 	0.7329
0.5757 	0.0525
0.3163 	0.4199
0.5811 	0.086
0.0729 	0.3482
0.2296 	0.1585
0.6067 	0.6542
0.0825 	0.6859
0.5706 	0.0612
0.3838 	0.573
0.1719 	0.7392
0.3164 	0.3187
0.0668 	0.1803
0.2787 	0.1658
0.0872 	0.5868
0.3549 	0.0732
0.0281 	0.2417
0.6273 	0.7105
0.0277 	0.1591
0.4686 	0.0982
0.7473 	0.0499
0.0155 	0.5573
0.4639 	0.1032
0.6961 	0.643
0.3623 	0.3685
0.2863 	0.1773
0.681 	0.4158
0.2988 	0.5582
0.7403 	0.475
0.1802 	0.4662
0.6618 	0.3754
0.4667 	0.154
0.6712 	0.5851
0.5189 	0.488
0.6071 	0.715
0.6002 	0.369
0.0776 	0.5396
0.7028 	0.3536
0.0138 	0.3261
0.6449 	0.7035
0.2117 	0.1536
0.2899 	0.2119
0.3814 	0.616
0.3305 	0.311
0.2473 	0.6971
0.3769 	0.4626
0.1573 	0.0331
0.096 	0.0197
0.6526 	0.3006
0.4533 	0.5151
0.4992 	0.7474
0.2181 	0.4912
0.2024 	0.2266
0.5077 	0.0718
0.1565 	0.3183
0.3297 	0.5159
0.7114 	0.1512
0.3 	0.124
0.1061 	0.7379
0.6765 	0.1521
0.6767 	0.3318
0.0428 	0.2967
0.3124 	0.4976
0.3644 	0.4394
0.5627 	0.0391
0.2516 	0.1167
0.3797 	0.5381
0.3358 	0.1219
0.3265 	0.4096
0.5904 	0.7437
0.6721 	0.4012
0.6052 	0.1082
0.0205 	0.4371
0.3722 	0.0053
0.2769 	0.2346
0.7424 	0.4274
0.1393 	0.4577
0.5233 	0.0461
0.7453 	0.5057
0.2977 	0.5112
0.7253 	0.453
0.5244 	0.434
0.1761 	0.1652
0.1663 	0.3689
0.0214 	0.5936
0.5368 	0.1638
0.5263 	0.0068
0.5062 	0.2769
0.3928 	0.4327
0.6693 	0.2546
0.3012 	0.2972
0.0629 	0.4836
0.4482 	0.6864
0.4063 	0.2415
0.725 	0.1888
0.0353 	0.055
0.5238 	0.1743
0.4799 	0.6074
0.0246 	0.6059
0.7413 	0.2537
0.4276 	0.4927
0.1613 	0.4103
0.1473 	0.3231
0.1259 	0.3496
0.3207 	0.4101
0.4873 	0.3634
0.7089 	0.5639
0.3314 	0.4616
0.4868 	0.1829
0.614 	0.463
0.3613 	0.4876
0.2645 	0.428
0.5569 	0.628
0.0776 	0.3519
0.6157 	0.213
0.3404 	0.643
0.302 	0.0903
0.5219 	0.2536
0.2903 	0.5295
0.4112 	0.3974
0.3474 	0.4545
0.3276 	0.6248
0.2801 	0.0131
0.4716 	0.0737
0.545 	0.1049
0.3128 	0.5068
0.705 	0.1645
0.18 	0.1472
0.1978 	0.2601
0.6981 	0.6331
0.4853 	0.7295
0.6118 	0.7495
0.614 	0.0366
0.6316 	0.2549
0.5527 	0.2503
0.2849 	0.5095
0.3172 	0.0932
0.1356 	0.4216
0.6704 	0.3621
0.5669 	0.6075
0.1685 	0.1064
0.0867 	0.5882
0.6788 	0.6679
0.2845 	0.616
0.1608 	0.2217
0.0428 	0.3761
0.4969 	0.4224
0.0356 	0.3462
0.374 	0.2657
0.722 	0.3753
0.7265 	0.558
0.0354 	0.2665
0.5274 	0.1792
0.5091 	0.4702
0.1806 	0.7177
0.6348 	0.6775
0.3624 	0.4666
0.5922 	0.5331
0.6667 	0.3757
0.2876 	0.0434
0.6803 	0.2631
0.6576 	0.4493
0.2991 	0.4677
0.3857 	0.1016
0.4495 	0.1189
0.4181 	0.0831
0.5878 	0.0706
0.5075 	0.15
0.1607 	0.0767
0.6354 	0.009
0.0343 	0.4967
0.7182 	0.7059
0.0371 	0.1848
7e-04 	0.2711
0.5606 	0.2349
0.258 	0.3608
0.2276 	0.488
0.3064 	0.5899
0.5187 	0.5128
0.6343 	0.2485
0.7183 	0.6559
0.5075 	0.1642
0.4254 	0.5094
0.3009 	0.0351
0.5965 	0.5753
0.1701 	0.0153
0.6071 	0.7219
0.1646 	0.2409
0.3403 	0.0699
0.5686 	0.2648
0.7295 	0.2164
0.0649 	0.413
0.1206 	0.5938
0.3897 	0.3488
0.61 	0.3735
0.7335 	0.0283
0.3908 	0.2238
0.1859 	0.4086
0.1936 	0.3926
0.2482 	0.3564
0.4965 	0.1002
0.5885 	0.6155
0.4706 	0.0401
0.047 	0.6243
0.4685 	0.3835
0.3739 	0.1144
0.1138 	0.3456
0.4204 	0.5356
0.6776 	0.3685
0.0153 	0.0814
0.3895 	0.298
0.3217 	0.3987
0.3387 	0.0011
0.5978 	0.3711
0.533 	0.1419
0.2231 	0.2087
0.4973 	0.2889
0.5488 	0.6833
0.4721 	0.4445
0.0366 	0.6432
0.1169 	0.4788
0.2908 	0.5801
0.705 	0.5789
0.7436 	0.746
0.2052 	0.2662
0.3104 	0.6294
0.126 	0.2244
0.385 	0.1226
0.1478 	0.1889
0.1646 	0.5549
0.453 	0.1616
0.7081 	0.6486
0.3463 	0.4338
0.3874 	0.0256
0.052 	0.3878
0.0195 	0.2451
0.0062 	0.0385
0.0294 	0.2663
0.1031 	0.5724
0.5708 	0.3724
0.3127 	0.7155
0.7487 	0.5849
0.3998 	0.2257
0.5769 	0.1554
0.6101 	0.6854
0.1179 	0.5601
0.7361 	0.629
0.0439 	0.4758
0.2814 	0.5911
0.4855 	0.0111
0.5676 	0.2435
0.0729 	0.3782
0.0105 	0.7226
0.6433 	0.6563
0.0168 	0.4113
0.0753 	0.2996
0.3334 	0.1596
0.046 	0.0553
0.226 	0.2558
0.6525 	0.576
0.0164 	0.2595
0.2608 	0.1666
0.2646 	0.3515
0.3519 	0.4299
0.5893 	0.2813
0.7188 	0.5362
0.4868 	0.5297
0.6823 	0.6304
0.0775 	0.4742
0.6013 	0.4751
0.3088 	0.3965
0.5032 	0.564
0.2442 	0.3412
0.5029 	0.6218
0.3949 	0.0581
0.5466 	0.2009
0.4742 	0.1488
0.587 	0.6915
0.6314 	0.4102
0.2448 	0.7087
0.3516 	0.2038
0.7325 	0.5388
0.2965 	0.0641
0.0186 	0.2789
0.4603 	0.3889
0.565 	0.5582
0.462 	0.7294
0.537 	0.5573
0.5725 	0.6102
0.5578 	0.4095
0.658 	0.3023
0.129 	0.1808
0.4893 	0.0769
0.1068 	0.3266
0.3712 	0.3123
0.1647 	0.5908
0.5074 	0.7108
0.0699 	0.3803
0.0264 	0.7356
0.1712 	0.664
0.5841 	0.15
0.3382 	0.5419
0.2174 	0.414
0.6189 	0.105
0.001 	0.5983
0.1586 	0.5036
0.2289 	0.3649
0.7086 	0.3377
0.1821 	0.3144
0.3568 	0.5135
0.6686 	0.7451
0.5458 	0.2478
0.4412 	0.2326
0.1966 	0.1239
0.4626 	0.2105
0.3693 	0.6337
0.1468 	0.5073
0.2104 	0.0923
0.3106 	0.6864
0.1754 	0.4082
0.4921 	0.4822
0.7437 	0.1241
0.6085 	0.5706
0.4445 	0.0468
0.7285 	0.1542
0.4844 	0.6059
0.5628 	0.1503
0.714 	0.3888
0.5247 	0.3812
0.7404 	0.6449
0.2291 	0.0702
0.1483 	0.4013
0.7076 	0.0092
0.2887 	0.0012
0.4218 	0.39
0.1812 	0.6864
0.1076 	0.34
0.7349 	0.745
0.1292 	0.6916
0.4192 	0.742
0.4096 	0.0913
0.2269 	0.6257
0.1885 	0.5348
0.2954 	0.4571
0.3902 	0.5441
0.7363 	0.0112
0.5309 	0.5351
0.2287 	0.1425
0.2832 	0.0965
0.2114 	0.2811
0.3005 	0.5085
0.2908 	0.038
0.4913 	0.2755
0.7391 	0.1502
0.1116 	0.3245
0.6365 	0.4204
0.3229 	0.2046
0.6775 	0.3288
0.1242 	0.454
0.0158 	0.5456
0.3862 	0.0975
0.4575 	0.2464
0.3254 	0.2227
0.499 	0.6425
0.4392 	0.6749
0.1582 	0.1638
0.1209 	0.1836
0.1124 	0.7377
0.3954 	0.6655
0.5715 	0.0518
0.4341 	0.3011
0.282 	0.38
0.4485 	0.6994
0.2744 	0.4154
0.4384 	0.0138
0.2144 	0.2246
0.623 	0.1856
0.2679 	0.5454
0.4753 	0.2265
0.6022 	0.1071
0.7184 	0.1187
0.7209 	0.1366
0.3218 	0.3077
0.3396 	0.015
0.0787 	0.57
0.1651 	0.4256
0.5971 	0.5611
0.272 	0.3438
0.351 	0.0204
0.1536 	0.7364
0.2945 	0.1198
0.621 	0.5729
0.649 	0.3037
0.6928 	0.635
0.2843 	0.4664
0.4984 	0.4433
0.3372 	0.6076
0.1669 	0.5624
0.6483 	0.4384
0.0635 	0.275
0.3981 	0.466
0.3975 	0.3027
0.62 	0.5163
0.3846 	0.1126
0.3648 	0.4125
0.4835 	0.3057
0.4834 	0.0114
0.1333 	0.1808
0.2996 	0.0113
0.4242 	0.611
0.694 	0.3888
